# stamp t_recv t_estimated err ground_truth t_send
9759 1712823011.172863000 1712823011.151069817 8.67362e-19 1712823011.152823 1712823011.171738
9784 1712823011.197827000 1712823011.176069817 8.67362e-19 1712823011.177824 1712823011.196727
9809 1712823011.222899000 1712823011.201069817 8.67362e-19 1712823011.202825 1712823011.221767
9834 1712823011.247818000 1712823011.226069817 8.67362e-19 1712823011.227826 1712823011.246781
9859 1712823011.272920000 1712823011.251069817 8.67362e-19 1712823011.252827 1712823011.271766
9884 1712823011.297977000 1712823011.276069817 8.67362e-19 1712823011.277828 1712823011.296766
9909 1712823011.322964000 1712823011.301069817 8.67362e-19 1712823011.302829 1712823011.321755
9934 1712823011.347853000 1712823011.326069817 8.67362e-19 1712823011.327830 1712823011.346742
9959 1712823011.372911000 1712823011.351069817 8.67362e-19 1712823011.352831 1712823011.371776
9984 1712823011.397889000 1712823011.376069817 8.67362e-19 1712823011.377832 1712823011.396760
10109 1712823011.522742000 1712823011.501939501 0.000869684 1712823011.502837 1712823011.521762
10134 1712823011.547834000 1712823011.526942179 2.678e-06 1712823011.527838 1712823011.546783
10159 1712823011.572795000 1712823011.551944856 2.677e-06 1712823011.552839 1712823011.571777
10184 1712823011.597924000 1712823011.576947533 2.677e-06 1712823011.577840 1712823011.596765
10209 1712823011.622987000 1712823011.601950211 2.678e-06 1712823011.602841 1712823011.621803
10234 1712823011.647940000 1712823011.626952888 2.677e-06 1712823011.627842 1712823011.646809
10259 1712823011.672928000 1712823011.651955565 2.677e-06 1712823011.652843 1712823011.671766
10284 1712823011.697842000 1712823011.676958243 2.678e-06 1712823011.677844 1712823011.696746
10309 1712823011.722905000 1712823011.701960920 2.677e-06 1712823011.702845 1712823011.721767
10334 1712823011.748018000 1712823011.726963597 2.677e-06 1712823011.727846 1712823011.746785
10359 1712823011.772901000 1712823011.751966275 2.678e-06 1712823011.752847 1712823011.771755
10384 1712823011.797883000 1712823011.776968952 2.677e-06 1712823011.777848 1712823011.796747
10409 1712823011.822948000 1712823011.801971629 2.677e-06 1712823011.802849 1712823011.821783
10434 1712823011.847980000 1712823011.826974307 2.678e-06 1712823011.827850 1712823011.846760
10459 1712823011.872826000 1712823011.851976984 2.677e-06 1712823011.852851 1712823011.871775
10484 1712823011.897855000 1712823011.876979661 2.677e-06 1712823011.877852 1712823011.896756
10509 1712823011.922948000 1712823011.901982339 2.678e-06 1712823011.902853 1712823011.921779
10534 1712823011.947952000 1712823011.926985016 2.677e-06 1712823011.927854 1712823011.946777
10559 1712823011.972941000 1712823011.951987693 2.677e-06 1712823011.952855 1712823011.971819
10584 1712823011.997897000 1712823011.976990371 2.678e-06 1712823011.977856 1712823011.996777
10609 1712823012.022968000 1712823012.001993048 2.677e-06 1712823012.002857 1712823012.021815
10634 1712823012.048020000 1712823012.026995725 2.677e-06 1712823012.027858 1712823012.046805
10659 1712823012.072853000 1712823012.051998403 2.678e-06 1712823012.052859 1712823012.071802
10684 1712823012.097848000 1712823012.077001080 2.677e-06 1712823012.077860 1712823012.096770
10709 1712823012.123035000 1712823012.102003757 2.677e-06 1712823012.102861 1712823012.121782
10734 1712823012.147890000 1712823012.127006435 2.678e-06 1712823012.127862 1712823012.146777
10759 1712823012.172942000 1712823012.152009112 2.677e-06 1712823012.152863 1712823012.171779
10784 1712823012.197897000 1712823012.177011789 2.677e-06 1712823012.177864 1712823012.196765
10809 1712823012.223002000 1712823012.202014467 2.678e-06 1712823012.202865 1712823012.221805
10834 1712823012.247980000 1712823012.227017144 2.677e-06 1712823012.227866 1712823012.246787
10859 1712823012.272986000 1712823012.252019822 2.678e-06 1712823012.252867 1712823012.271775
10884 1712823012.297932000 1712823012.277022499 2.677e-06 1712823012.277868 1712823012.296774
10909 1712823012.322932000 1712823012.302025176 2.677e-06 1712823012.302869 1712823012.321790
10934 1712823012.347968000 1712823012.327027854 2.678e-06 1712823012.327870 1712823012.346813
10959 1712823012.372978000 1712823012.352030531 2.677e-06 1712823012.352871 1712823012.371808
10984 1712823012.397916000 1712823012.377033208 2.677e-06 1712823012.377872 1712823012.396785
11009 1712823012.422888000 1712823012.402035886 2.678e-06 1712823012.402873 1712823012.421799
11034 1712823012.447945000 1712823012.427038563 2.677e-06 1712823012.427874 1712823012.446782
11059 1712823012.472920000 1712823012.452041240 2.677e-06 1712823012.452875 1712823012.471806
11084 1712823012.497955000 1712823012.477043918 2.678e-06 1712823012.477876 1712823012.496786
11109 1712823012.522899000 1712823012.502046595 2.677e-06 1712823012.502877 1712823012.521790
11134 1712823012.547993000 1712823012.527049272 2.677e-06 1712823012.527878 1712823012.546821
11159 1712823012.573051000 1712823012.552051950 2.678e-06 1712823012.552879 1712823012.571820
11184 1712823012.597987000 1712823012.577054627 2.677e-06 1712823012.577880 1712823012.596783
11209 1712823012.622920000 1712823012.602057304 2.677e-06 1712823012.602881 1712823012.621836
11234 1712823012.647930000 1712823012.627059982 2.678e-06 1712823012.627882 1712823012.646811
11259 1712823012.673016000 1712823012.652062659 2.677e-06 1712823012.652883 1712823012.671813
11284 1712823012.697944000 1712823012.677065336 2.677e-06 1712823012.677884 1712823012.696786
11309 1712823012.723004000 1712823012.702068014 2.678e-06 1712823012.702885 1712823012.721813
11334 1712823012.747890000 1712823012.727070691 2.677e-06 1712823012.727886 1712823012.746804
11359 1712823012.772973000 1712823012.752073368 2.677e-06 1712823012.752887 1712823012.771813
11384 1712823012.797846000 1712823012.777076046 2.678e-06 1712823012.777888 1712823012.796817
11409 1712823012.822903000 1712823012.802078723 2.677e-06 1712823012.802889 1712823012.821819
11434 1712823012.847898000 1712823012.827081400 2.677e-06 1712823012.827890 1712823012.846829
11459 1712823012.872936000 1712823012.852084078 2.678e-06 1712823012.852891 1712823012.871818
11484 1712823012.897939000 1712823012.877086755 2.677e-06 1712823012.877892 1712823012.896805
11509 1712823012.923057000 1712823012.902089432 2.677e-06 1712823012.902893 1712823012.921830
11534 1712823012.948012000 1712823012.927092110 2.678e-06 1712823012.927894 1712823012.946817
11559 1712823012.972932000 1712823012.952094787 2.677e-06 1712823012.952895 1712823012.971834
11584 1712823012.997980000 1712823012.977097464 2.677e-06 1712823012.977896 1712823012.996801
11609 1712823013.023013000 1712823013.002100142 2.678e-06 1712823013.002897 1712823013.021825
11634 1712823013.047972000 1712823013.027102819 2.677e-06 1712823013.027898 1712823013.046806
11659 1712823013.072937000 1712823013.052105496 2.677e-06 1712823013.052899 1712823013.071848
11684 1712823013.097908000 1712823013.077108174 2.678e-06 1712823013.077900 1712823013.096830
11709 1712823013.123068000 1712823013.102110851 2.677e-06 1712823013.102901 1712823013.121848
11734 1712823013.148000000 1712823013.127113528 2.677e-06 1712823013.127902 1712823013.146835
11759 1712823013.172962000 1712823013.152116206 2.678e-06 1712823013.152903 1712823013.171831
11784 1712823013.197912000 1712823013.177118883 2.677e-06 1712823013.177904 1712823013.196812
11809 1712823013.223078000 1712823013.202121561 2.678e-06 1712823013.202905 1712823013.221849
11834 1712823013.247951000 1712823013.227124238 2.677e-06 1712823013.227906 1712823013.246832
11859 1712823013.272905000 1712823013.252126915 2.677e-06 1712823013.252907 1712823013.271855
11884 1712823013.297953000 1712823013.277129593 2.678e-06 1712823013.277908 1712823013.296865
11909 1712823013.322980000 1712823013.302132270 2.677e-06 1712823013.302909 1712823013.321864
11934 1712823013.347971000 1712823013.327134947 2.677e-06 1712823013.327910 1712823013.346829
11959 1712823013.372906000 1712823013.352137625 2.678e-06 1712823013.352911 1712823013.371829
11984 1712823013.397927000 1712823013.377140302 2.677e-06 1712823013.377912 1712823013.396846
12009 1712823013.422956000 1712823013.402142979 2.677e-06 1712823013.402913 1712823013.421862
12034 1712823013.447881000 1712823013.427145657 2.678e-06 1712823013.427914 1712823013.446833
12059 1712823013.473003000 1712823013.452148334 2.677e-06 1712823013.452915 1712823013.471839
12084 1712823013.497998000 1712823013.477151011 2.677e-06 1712823013.477916 1712823013.496846
12109 1712823013.522965000 1712823013.502153689 2.678e-06 1712823013.502917 1712823013.521865
12134 1712823013.548040000 1712823013.527156366 2.677e-06 1712823013.527918 1712823013.546863
12159 1712823013.572948000 1712823013.552159043 2.677e-06 1712823013.552919 1712823013.571834
12184 1712823013.597987000 1712823013.577161721 2.678e-06 1712823013.577920 1712823013.596819
12209 1712823013.622952000 1712823013.602164398 2.677e-06 1712823013.602921 1712823013.621861
12234 1712823013.647920000 1712823013.627167075 2.677e-06 1712823013.627922 1712823013.646839
12259 1712823013.673048000 1712823013.652169753 2.678e-06 1712823013.652923 1712823013.671835
12284 1712823013.697974000 1712823013.677172430 2.677e-06 1712823013.677924 1712823013.696856
12309 1712823013.722983000 1712823013.702175107 2.677e-06 1712823013.702925 1712823013.721860
12334 1712823013.748140000 1712823013.727177785 2.678e-06 1712823013.727926 1712823013.746855
12359 1712823013.773104000 1712823013.752180462 2.677e-06 1712823013.752927 1712823013.771864
12384 1712823013.797993000 1712823013.777183139 2.677e-06 1712823013.777928 1712823013.796830
12409 1712823013.823079000 1712823013.802185817 2.678e-06 1712823013.802929 1712823013.821842
12434 1712823013.847977000 1712823013.827188494 2.677e-06 1712823013.827930 1712823013.846849
12459 1712823013.873052000 1712823013.852191171 2.677e-06 1712823013.852931 1712823013.871868
12484 1712823013.898085000 1712823013.877193849 2.678e-06 1712823013.877932 1712823013.896863
12509 1712823013.922965000 1712823013.902196526 2.677e-06 1712823013.902933 1712823013.921905
12534 1712823013.948060000 1712823013.927199203 2.677e-06 1712823013.927934 1712823013.946863
12559 1712823013.973092000 1712823013.952201881 2.678e-06 1712823013.952935 1712823013.971886
12584 1712823013.997895000 1712823013.977204558 2.677e-06 1712823013.977936 1712823013.996840
12609 1712823014.022972000 1712823014.002207235 2.677e-06 1712823014.002937 1712823014.021864
12634 1712823014.047997000 1712823014.027209913 2.678e-06 1712823014.027938 1712823014.046861
12659 1712823014.073020000 1712823014.052212590 2.677e-06 1712823014.052939 1712823014.071879
12684 1712823014.098015000 1712823014.077215267 2.677e-06 1712823014.077940 1712823014.096845
12709 1712823014.123046000 1712823014.102217945 2.678e-06 1712823014.102941 1712823014.121912
12734 1712823014.147909000 1712823014.127220622 2.677e-06 1712823014.127942 1712823014.146868
12759 1712823014.172926000 1712823014.152223299 2.677e-06 1712823014.152943 1712823014.171893
12784 1712823014.197994000 1712823014.177225977 2.678e-06 1712823014.177944 1712823014.196880
12809 1712823014.223113000 1712823014.202228654 2.677e-06 1712823014.202945 1712823014.221871
12834 1712823014.248097000 1712823014.227231332 2.678e-06 1712823014.227946 1712823014.246892
12859 1712823014.272963000 1712823014.252234009 2.677e-06 1712823014.252947 1712823014.271881
12884 1712823014.297983000 1712823014.277236686 2.677e-06 1712823014.277948 1712823014.296851
12909 1712823014.322942000 1712823014.302239364 2.678e-06 1712823014.302949 1712823014.321875
12934 1712823014.348014000 1712823014.327242041 2.677e-06 1712823014.327950 1712823014.346899
12959 1712823014.372986000 1712823014.352244718 2.677e-06 1712823014.352951 1712823014.371873
12984 1712823014.397957000 1712823014.377247396 2.678e-06 1712823014.377952 1712823014.396849
13009 1712823014.423097000 1712823014.402250073 2.677e-06 1712823014.402953 1712823014.421909
13034 1712823014.447999000 1712823014.427252750 2.677e-06 1712823014.427954 1712823014.446864
13059 1712823014.473041000 1712823014.452255428 2.678e-06 1712823014.452955 1712823014.471874
13084 1712823014.498029000 1712823014.477258105 2.677e-06 1712823014.477956 1712823014.496890
13109 1712823014.523100000 1712823014.502260782 2.677e-06 1712823014.502957 1712823014.521914
13134 1712823014.548001000 1712823014.527263460 2.678e-06 1712823014.527958 1712823014.546934
13159 1712823014.573023000 1712823014.552266137 2.677e-06 1712823014.552959 1712823014.571878
13184 1712823014.598029000 1712823014.577268814 2.677e-06 1712823014.577960 1712823014.596892
13209 1712823014.623021000 1712823014.602271492 2.678e-06 1712823014.602961 1712823014.621898
13234 1712823014.648105000 1712823014.627274169 2.677e-06 1712823014.627962 1712823014.646950
13259 1712823014.673057000 1712823014.652276846 2.677e-06 1712823014.652963 1712823014.671891
13284 1712823014.698038000 1712823014.677279524 2.678e-06 1712823014.677964 1712823014.696864
13309 1712823014.723016000 1712823014.702282201 2.677e-06 1712823014.702965 1712823014.721890
13334 1712823014.748068000 1712823014.727284878 2.677e-06 1712823014.727966 1712823014.746880
13359 1712823014.773005000 1712823014.752287556 2.678e-06 1712823014.752967 1712823014.771918
13384 1712823014.797962000 1712823014.777290233 2.677e-06 1712823014.777968 1712823014.796872
13409 1712823014.823023000 1712823014.802292910 2.677e-06 1712823014.802969 1712823014.821878
13434 1712823014.848006000 1712823014.827295588 2.678e-06 1712823014.827970 1712823014.846872
13459 1712823014.872946000 1712823014.852298265 2.677e-06 1712823014.852971 1712823014.871886
13484 1712823014.898012000 1712823014.877300942 2.677e-06 1712823014.877972 1712823014.896882
13509 1712823014.922982000 1712823014.902303620 2.678e-06 1712823014.902973 1712823014.921882
13534 1712823014.948000000 1712823014.927306297 2.677e-06 1712823014.927974 1712823014.946883
13559 1712823014.973158000 1712823014.952308974 2.677e-06 1712823014.952975 1712823014.971897
13584 1712823014.998052000 1712823014.977311652 2.678e-06 1712823014.977976 1712823014.996876
13609 1712823015.023115000 1712823015.002314329 2.677e-06 1712823015.002977 1712823015.021931
13634 1712823015.047984000 1712823015.027317006 2.677e-06 1712823015.027978 1712823015.046913
13659 1712823015.073055000 1712823015.052319684 2.678e-06 1712823015.052979 1712823015.071917
13684 1712823015.098029000 1712823015.077322361 2.677e-06 1712823015.077980 1712823015.096910
13709 1712823015.122966000 1712823015.102325038 2.677e-06 1712823015.102981 1712823015.121926
13734 1712823015.148036000 1712823015.127327716 2.678e-06 1712823015.127982 1712823015.146916
13759 1712823015.173056000 1712823015.152330393 2.677e-06 1712823015.152983 1712823015.171903
13784 1712823015.198009000 1712823015.177333070 2.677e-06 1712823015.177984 1712823015.196908
13809 1712823015.223023000 1712823015.202335748 2.678e-06 1712823015.202985 1712823015.221923
13834 1712823015.248053000 1712823015.227338425 2.677e-06 1712823015.227986 1712823015.246950
13859 1712823015.273024000 1712823015.252341103 2.678e-06 1712823015.252987 1712823015.271913
13884 1712823015.298016000 1712823015.277343780 2.677e-06 1712823015.277988 1712823015.296889
13909 1712823015.323110000 1712823015.302346457 2.677e-06 1712823015.302989 1712823015.321915
13934 1712823015.348050000 1712823015.327349135 2.678e-06 1712823015.327990 1712823015.346903
13959 1712823015.373166000 1712823015.352351812 2.677e-06 1712823015.352991 1712823015.371929
13984 1712823015.397974000 1712823015.377354489 2.677e-06 1712823015.377992 1712823015.396904
14009 1712823015.423241000 1712823015.402357167 2.678e-06 1712823015.402993 1712823015.421933
14034 1712823015.448061000 1712823015.427359844 2.677e-06 1712823015.427994 1712823015.446927
